year,title,published_at,updated_at,category,nominee,artist,workers,img,winner,nominee_length
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best country collaboration with vocals,Like We Never Loved At All,Faith Hill & Tim Mcgraw,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Faith%2BHill/Faith%2520Hill_1_1_1581554831.jpg?itok=byNQrGei,True,26
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best country instrumental performance,Unionhouse Branch,Alison Krauss And Union Station,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Alison%2BKrauss/Alison%2520Krauss_1_1_1581554610.jpg?itok=omJsJ9cy,True,17
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best country song,Bless The Broken Road,Desconocido,"Bobby Boyd, Jeff Hanna & Marcus Hummon, songwriters (Rascal Flatts)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bobby%2BBoyd/Bobby%2520Boyd_1_1_1581612448.jpg?itok=6joV8Apq,True,21
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best country album,Lonely Runs Both Ways,Alison Krauss And Union Station,"Alison Krauss + Union Station, producers; Gary Paczosa, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/alison_krauss_union_station_spotlight_138820345.png?itok=gonfQXzO,True,21
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best bluegrass album,The Company We Keep,The Del Mccoury Band,"Del McCoury & Ronnie McCoury, producers; Neal Cappellino, engineer/mixer",Desconocido,True,19
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best female r&b vocal performance,Dangerously In Love 2,Beyoncé,Desconocido,Desconocido,True,21
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best new age album,Silver Solstice,Paul Winter Consort,"Dixon Van Winkle & Paul Winter, producers; Dixon Van Winkle, engineer/mixer",Desconocido,True,15
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best contemporary jazz album,The Way Up,Pat Metheny Group,"Lyle Mays, Pat Metheny & Steve Rodby, producers; Rob Eaton, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Pat%2BMetheny%2BGroup/Pat%2520Metheny%2520Group_1_1_1589915053.jpg?itok=YOJcjDH6,True,10
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best jazz vocal album,"Good Night, And Good Luck.",Dianne Reeves,"Allen J. Sviridoff, producer; Leslie Ann Jones & Charles Paakkari, engineers/mixers",Desconocido,True,26
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best jazz instrumental solo,Why Was I Born?,Desconocido,"Sonny Rollins, soloist",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Sonny%2BRollins/Sonny%2520Rollins_1_1_1581559379.jpg?itok=aQtIeKz0,True,15
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,"best jazz instrumental album, individual or group",Beyond The Sound Barrier,Wayne Shorter Quartet,"Wayne Shorter, producer; Rob Griffin, engineer/mixer",Desconocido,True,24
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best large jazz ensemble album,Overtime,Dave Holland Big Band,"Dave Holland & Louise Holland, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dave%2BHolland/Dave%2520Holland_1_1_1575366094.jpg?itok=quzY-xff,True,8
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best latin jazz album,Listen Here!,Eddie Palmieri,"Eddie Palmieri, Sr. & Richard J. Seidel, producers; Jon Fausty, engineer/mixer",Desconocido,True,12
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best gospel performance,Pray,Cece Winans,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/CeCe%2BWinans/CeCe%2520Winans_1_1_1581629168.jpg?itok=nuNQyGOJ,True,4
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best gospel song,Be Blessed,Desconocido,"Yolanda Adams, James Harris III, Terry Lewis & James Q. ""Big Jim"" Wright, songwriters (Yolanda Adams)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Yolanda%2BAdams/Yolanda%2520Adams_1_1_1581559847.jpg?itok=zk1UUbFK,True,10
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best rock gospel album,Until My Heart Caves In,Audio Adrenaline,"Jay Joyce, producer; David Leonard, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Audio%2BAdrenaline/Audio%2520Adrenaline_1_1_1596799500.jpg?itok=CmuUexCr,True,23
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best pop/contemporary gospel album,Lifesong,Casting Crowns,"Mark Miller, producer; Sam Hewitt, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Casting%2BCrowns/Casting%2520Crowns_1_1_1595967307.jpg?itok=-PNWYUFZ,True,8
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,"best southern, country, or bluegrass gospel album",Rock Of Ages...Hymns & Faith,Amy Grant,"Brown Bannister & Vince Gill, producers; Steve Bishir, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Amy%2BGrant/Amy%2520Grant_1_1_1581552251.jpg?itok=Ug3Q-kzB,True,28
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best traditional soul gospel album,"Psalms, Hymns & Spiritual Songs",Donnie Mcclurkin,"Kevin Bond & Donnie McClurkin, producers; Kevin Bond, Ralph Cacciurri & Greg Hartman, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Donnie%2BMcClurkin/Donnie%2520McClurkin_1_1_1581563402.jpg?itok=qm3AMw3N,True,31
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best contemporary soul gospel album,Purified,Cece Winans,"Keith Thomas, producer; Bill Whittington, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/CeCe%2BWinans/CeCe%2520Winans_1_1_1581629168.jpg?itok=nuNQyGOJ,True,8
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best gospel choir or chorus album,One Voice,Desconocido,"Gladys Knight, choir director; Gladys Knight, producer; Elliot Peters, engineer/mixer (Gladys Knight & The Saints Unified Voices)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Gladys%2BKnight/Gladys%2520Knight_1_1_1575359715.jpg?itok=5ulEHeck,True,9
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best latin pop album,Escucha,Laura Pausini,"Dado Parisini & Laura Pausini, producers; Jon Jacobs, engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Laura%2BPausini/Laura%2520Pausini_1_1_1575369953.jpg?itok=zam1d9HQ,True,7
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best latin rock/alternative album,Fijación Oral Vol. 1,Shakira,"Lester Mendez & Shakira, producers; Rob Jacobs, engineer/mixer; Kevin Killen, engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Shakira/Shakira_1_1_1594207397.jpg?itok=X_hiC5-c,True,20
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best traditional tropical latin album,Bebo De Cuba,Bebo Valdés,"Nat Chediak & Fernando Trueba, producers; Jim Anderson, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bebo%2BVald%25C3%25A9s/Bebo%2520Vald%25C3%25A9s_1_1_1597163263.jpg?itok=294gA-Ht,True,12
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best salsa/merengue album,Son Del Alma,Willy Chirino,"Willy Chirino & Luis J. Márquez, producers; Willy Chirino & Cornell ""Doc"" Wily, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Willy%2BChirino/Willy%2520Chirino_1_1_1581553668.jpg?itok=3HU0B-a2,True,12
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best mexican/mexican-american album,México En La Piel,Luis Miguel,"Luis Miguel, producer; David Reitzas & Rafa Sardina, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Luis%2BMiguel/Luis%2520Miguel_1_1_1581556466.jpg?itok=yzp0imhA,True,17
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best tejano album,Chicanisimo,Little Joe Y La Familia,"Bob Gallarza, producer; Bob Gallarza & Ernie Wells, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Little%2BJoe%2By%2BLa%2BFamilia/Little%2520Joe%2520y%2520La%2520Familia_1_1_1575368569.jpg?itok=bKg3LF-D,True,11
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best traditional blues album,80,B.B. King & Friends,"Nathaniel Kunkel, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/bbking-spotlight-166779471.png?itok=TaNC-gCJ,True,2
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best contemporary blues album,Cost Of Living,Delbert Mcclinton,"Delbert McClinton & Gary Nicholson, producers; Ray Kennedy, engineer/mixer; Matthew P. Andrews, engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Delbert%2BMcClinton/Delbert%2520McClinton_1_1_1581554726.jpg?itok=j-MdZE80,True,14
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best traditional folk album,Fiddler's Green,Tim O'Brien,"Tim O'Brien, producer; Gary Paczosa, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Tim%2BO%2527Brien/Tim%2520O%2527Brien_1_1_1581554966.jpg?itok=GVaH39TT,True,15
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best contemporary folk album,Fair & Square,John Prine,"Gary Paczosa & John Prine, producers; Gary Paczosa, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/John%2BPrine/John%2520Prine_1_1_1584548203.jpg?itok=1soRAxYi,True,13
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best native american music album,Sacred Ground - A Tribute To Mother Earth,(Various Artists),"Jim Wilson, producer; Walker Barnard, engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Walker%2BBarnard/Walker%2520Barnard_1_1_1597162621.jpg?itok=D4XxHyZ1,True,41
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best hawaiian music album,Masters Of Hawaiian Slack Key Guitar - Vol. 1,(Various Artists),Desconocido,Desconocido,True,45
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best reggae album,Welcome To Jamrock,Damian Marley,"Damian Marley & Stephen Marley, producers; James ""Bonzai"" Caruso, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Damian%2BMarley/Damian%2520Marley_1_1_1591265412.jpg?itok=Mm5lmYZ8,True,18
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best traditional world music album,In The Heart Of The Moon,Ali Farka Touré & Toumani Diabaté,"Nick Gold, producer; Jerry Boys, engineer/mixer",Desconocido,True,24
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best contemporary world music album,Eletracústico,Gilberto Gil,"Liminha, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Gilberto%2BGil/Gilberto%2520Gil_1_1_1588264811.jpg?itok=Wx9mMrgL,True,13
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best polka album,"Shake, Rattle And Polka!",Jimmy Sturr And His Orchestra,"Joe Donofrio, Kenneth R. Irwin & Tom Pick, producers; Mark Capps, engineer; Joe Donofrio, Kenneth R. Irwin, Tom Pick & Jimmy Sturr, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jimmy%2BSturr/Jimmy%2520Sturr_1_1_1597168389.jpg?itok=bCBNVLi2,True,24
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best musical album for children,Songs From The Neighborhood - The Music Of Mister Rogers,(Various Artists),Desconocido,Desconocido,True,56
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best spoken word album for children,Marlo Thomas & Friends: Thanks & Giving All Year Long,(Various Artists),Desconocido,Desconocido,True,53
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best spoken word album,Dreams From My Father (Senator Barack Obama),Senator Barack Obama,Desconocido,Desconocido,True,44
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best comedy album,Never Scared,Chris Rock,"Prince Paul, producer; Scott Harding, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Chris%2BRock/Chris%2520Rock_1_1_1584097154.jpg?itok=tJCJsTxT,True,12
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best musical show album,Monty Python's Spamalot,Desconocido,"Eric Idle, composer & lyricist; John Du Prez, composer; John Du Prez & Eric Idle, producers; Frank Filipetti, engineer/mixer (Original Broadway Cast Including David Hyde Pierce, Tim Curry, Hank Azaria & Sara Ramirez)",Desconocido,True,23
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,"best compilation soundtrack album for motion picture, television or other visual media",Ray,Ray Charles,"James Austin, Stuart Benjamin & Taylor Hackford, compilation producers",Desconocido,True,3
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,"best score soundtrack album for motion picture, television or other visual media",Ray,Desconocido,"Craig Armstrong, composer; Craig Armstrong, David Donaldson & Taylor Hackford, producers; Geoff Foster, engineer/mixer (Various Artists)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Craig%2BArmstrong/Craig%2520Armstrong_1_1_1575373171.jpg?itok=Jl-e17NG,True,3
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,"best song written for motion picture, television or other visual media",Believe (From The Polar Express),"Glen Ballard & Alan Silvestri, Songwriters (Josh Groban)",Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Glen%2BBallard/Glen%2520Ballard_1_1_1581553661.jpg?itok=yDYT4HTS,True,32
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best instrumental composition,Into The Light,Desconocido,"Billy Childs, composer (Billy Childs Ensemble)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Billy%2BChilds/Billy%2520Childs_1_1_1581647571.jpg?itok=fGAL4PEd,True,14
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best instrumental arrangement,The Incredits,Desconocido,"Gordon L. Goodwin, arranger (Various Artists)",Desconocido,True,13
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best instrumental arrangement accompanying vocalist(s),What Are You Doing The Rest Of Your Life?,Desconocido,"Billy Childs, Gil Goldstein & Heitor Pereira, arrangers (Chris Botti & Sting)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Billy%2BChilds/Billy%2520Childs_1_1_1581647571.jpg?itok=fGAL4PEd,True,41
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best recording package,The Forgotten Arm,Desconocido,"Aimee Mann & Gail Marowitz, art directors (Aimee Mann)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Aimee%2BMann/Aimee%2520Mann_1_1_1575371225.jpg?itok=vY8vJDZ0,True,17
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best album notes,The Complete Library Of Congress Recordings By Alan Lomax,Desconocido,"John Szwed, album notes writer (Jelly Roll Morton)",Desconocido,True,57
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best historical album,The Complete Library Of Congress Recordings By Alan Lomax,Desconocido,"Jeffrey Alan Greenberg & Anna Lomax Wood, compilation producers; Adam Ayan & Steve Rosenthal, mastering engineers (Jelly Roll Morton)",Desconocido,True,57
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,"best engineered album, non-classical",Back Home,Desconocido,"Alan Douglas & Mick Guzauski, engineers (Eric Clapton)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Alan%2BDouglas/Alan%2520Douglas_1_1_1581558210.jpg?itok=c9MADWf0,True,9
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,"producer of the year, non-classical",Steve Lillywhite,Desconocido,Desconocido,Desconocido,True,16
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,"best remixed recording, non-classical",Superfly (Louie Vega EOL Mix),Desconocido,"Louie Vega, remixer (Curtis Mayfield)",Desconocido,True,29
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best surround sound album,Brothers In Arms - 20th Anniversary Edition,Desconocido,"Chuck Ainlay, surround mix engineer; Bob Ludwig, surround mastering engineer; Chuck Ainlay & Mark Knopfler, surround producers (Dire Straits)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Chuck%2BAinlay/Chuck%2520Ainlay_1_1_1581619507.jpg?itok=ND3jwoKe,True,43
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,"best engineered album, classical",Mendelssohn: The Complete String Quartets,Desconocido,"Da-Hong Seetoo, engineer (Emerson String Quartet)",Desconocido,True,41
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,"producer of the year, classical",Tim Handley,Desconocido,Desconocido,Desconocido,True,11
2005,48th Annual GRAMMY Awards  (2005),2017-11-28T00:03:45-08:00,2017-11-28T00:03:45-08:00,best classical album,Bolcom: Songs Of Innocence And Of Experience,Desconocido,"Leonard Slatkin, conductor; Tim Handley, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Leonard%2BSlatkin/Leonard%2520Slatkin_1_1_1581623003.jpg?itok=g58yYZbQ,True,44
